,username,tweets_num,avg_tweet_len,avg_sentiment,avg_mentions,avg_replies,avg_retweets,avg_likes,avg_hashtags,community
197,polskieradio24,1042,217.0028790786948,0.11127867653779358,0.8205374280230326,1.118042226487524,1.3291746641074855,3.9606525911708252,1.8512476007677543,2
198,am_zukowska,526,107.46768060836501,-0.0009505703422053236,0.46577946768060835,6.230038022813688,194.11977186311788,35.5,0.1311787072243346,2
199,micha_adamiec,5,152.2,0.4,4.0,0.2,55.0,0.0,0.4,6
200,j_gonciarz,9,129.44444444444446,0.2222222222222222,0.7777777777777778,17.444444444444443,44.111111111111114,33.111111111111114,0.2222222222222222,6
201,kr_szumilas,123,134.0081300813008,0.07317073170731707,1.113821138211382,0.37398373983739835,145.08130081300814,4.219512195121951,0.21138211382113822,6
202,bbudka,38,170.3684210526316,0.10526315789473684,0.6842105263157895,162.60526315789474,186.3684210526316,923.7631578947369,0.6052631578947368,6
203,mgolbik,101,129.88118811881188,0.0165016501650165,1.2376237623762376,0.27722772277227725,230.1980198019802,4.96039603960396,0.16831683168316833,6
204,michalszczerba,230,165.8608695652174,0.03260869565217391,0.44782608695652176,17.969565217391306,77.74782608695652,424.3695652173913,0.5521739130434783,6
205,adamszlapka,119,112.33613445378151,-0.0392156862745098,1.2100840336134453,25.873949579831933,181.8403361344538,201.4453781512605,0.16806722689075632,6
206,klubnauer,223,125.51569506726457,-0.014947683109118086,0.48878923766816146,9.560538116591928,60.61434977578475,106.4932735426009,0.3991031390134529,6
207,jachiraklaudia,9,173.77777777777777,0.07407407407407406,0.7777777777777778,101.33333333333333,188.11111111111111,1201.2222222222222,1.0,6
208,onetwiadomosci,951,119.66140904311251,-0.0658955485453908,0.060988433228180865,4.181913774973712,5.558359621451104,12.290220820189274,0.030494216614090432,6
209,rozczarowanni,194,72.78350515463917,0.11512027491408934,0.32989690721649484,0.2422680412371134,4232.845360824742,0.4587628865979381,0.12886597938144329,0
210,tiny_blue_soul,467,85.08351177730192,0.08294075660242684,0.7473233404710921,0.07494646680942184,7924.901498929336,0.13276231263383298,0.17558886509635974,0
211,jajacek801,165,73.22424242424242,0.10303030303030303,0.3090909090909091,0.18787878787878787,5.224242424242425,0.7393939393939394,0.04242424242424243,0
212,hellohellimgood,32,72.53125,0.28125,0.21875,0.21875,395.5625,1.09375,0.21875,0
213,ksamifrawie,25,153.52,0.16,0.52,0.2,132.84,2.12,0.32,4
214,agabak,80,173.75,0.04916666666666666,0.4875,13.6375,199.2125,757.85,0.3875,4
215,mmzawisza,68,159.11764705882354,-0.05392156862745098,1.2647058823529411,8.838235294117647,198.58823529411765,115.13235294117646,0.1323529411764706,4
216,magdabiejat,82,141.3048780487805,-0.08130081300813008,0.9634146341463414,1.829268292682927,107.67073170731707,114.97560975609755,0.524390243902439,4
217,wandanowicka,106,175.60377358490567,0.03773584905660377,1.669811320754717,10.09433962264151,29.30188679245283,44.43396226415094,1.509433962264151,4
218,zieloni,380,137.96842105263158,0.07982456140350876,0.9657894736842105,0.5842105263157895,35.036842105263155,12.102631578947369,0.7552631578947369,4
219,piotrmalek81,373,99.0348525469169,0.06721562619685945,0.26005361930294907,0.01876675603217158,13.640750670241287,0.13672922252010725,0.23056300268096513,0
220,bosak2020,33,134.21212121212122,0.06060606060606061,1.9393939393939394,2.9393939393939394,20.96969696969697,32.42424242424242,0.2727272727272727,1
221,karinabosak,16,162.875,-0.08333333333333333,0.875,13.8125,90.625,72.0,0.25,1
222,niepomyslnosc,611,66.58428805237315,0.19530823786142934,0.016366612111292964,0.7168576104746317,0.4157119476268412,6.014729950900164,0.008183306055646482,0
223,tynna13319,58,100.12068965517241,0.1839080459770115,1.0172413793103448,0.0,18867.03448275862,0.017241379310344827,0.1206896551724138,0
224,onlyonequeenari,95,105.0,0.1473684210526316,1.0210526315789474,0.05263157894736842,5732.421052631579,0.21052631578947367,0.14736842105263157,0
225,rzecznikpis,20,134.35,0.2,1.7,0.45,71.75,4.9,0.7,2
226,madzikziel,1,152.0,1.0,1.0,0.0,0.0,0.0,3.0,0
227,dmz1978,1,152.0,1.0,1.0,0.0,1.0,2.0,3.0,0
228,andrzej08569978,2,93.5,0.5,0.5,0.5,0.0,0.5,1.0,0
229,m0nsterinme,92,85.5,-0.014492753623188403,0.43478260869565216,0.08695652173913043,953.8369565217391,0.1956521739130435,0.16304347826086957,0
230,magdarozz,39,76.74358974358974,0.05128205128205128,0.1794871794871795,0.10256410256410256,0.5128205128205128,2.5128205128205128,0.41025641025641024,1
231,eliiwhite,43,167.06976744186048,0.08914728682170542,0.627906976744186,0.32558139534883723,47.2093023255814,0.20930232558139536,0.3953488372093023,2
232,mosinskijan,552,122.71014492753623,0.03411835748792271,0.9094202898550725,5.144927536231884,32.29528985507246,34.108695652173914,0.5090579710144928,2
233,mswia_gov_pl,155,159.1483870967742,0.11182795698924733,2.206451612903226,1.9225806451612903,32.00645161290323,6.741935483870968,0.5548387096774193,1
234,ptaflinska,101,137.6138613861386,0.031353135313531344,0.16831683168316833,0.22772277227722773,2.0594059405940595,0.5841584158415841,1.0198019801980198,1
235,rszawadzki,37,121.51351351351352,0.13513513513513514,1.0810810810810811,0.16216216216216217,4274.378378378378,3.8378378378378377,0.8918918918918919,2
236,wieswadowski,30,162.9,0.13333333333333333,1.2666666666666666,0.0,48.46666666666667,0.5333333333333333,0.1,4
237,platforma_org,451,148.14855875831486,-0.038359201773835915,1.4079822616407982,1.8514412416851442,81.46119733924613,17.662971175166298,0.3614190687361419,4
238,obazrobert2,58,139.60344827586206,0.04137931034482759,0.6551724137931034,0.6379310344827587,110.6896551724138,7.068965517241379,1.0344827586206897,1
239,wolnekobiety,39,139.69230769230768,0.1641025641025641,0.10256410256410256,0.3076923076923077,0.10256410256410256,0.8717948717948718,2.358974358974359,1
240,lvvmyari,37,80.91891891891892,0.07207207207207209,0.7837837837837838,0.0,7153.864864864865,0.05405405405405406,0.5675675675675675,4
241,bezprawien,1,200.0,0.0,1.0,0.0,0.0,12.0,3.0,2
242,tommykatowice,29,132.6551724137931,0.09770114942528735,0.3103448275862069,0.10344827586206896,11.862068965517242,0.27586206896551724,0.6551724137931034,1
243,maciejmokrzycki,21,72.23809523809524,-0.047619047619047616,0.2857142857142857,0.14285714285714285,12.095238095238095,0.38095238095238093,1.2857142857142858,2
244,zaczadzony,4,93.5,0.25,0.25,0.0,0.0,0.0,1.0,4
245,jakub_g_g,101,97.38613861386139,-0.013201320132013198,0.22772277227722773,0.2376237623762376,20.138613861386137,2.792079207920792,1.188118811881188,1
246,piotrzytnicki,56,177.41071428571428,-0.10119047619047619,1.1071428571428572,37.785714285714285,68.26785714285714,211.0,0.17857142857142858,1
247,kgawkowski,73,128.65753424657535,-0.0036529680365296794,1.3835616438356164,5.383561643835616,101.35616438356165,47.9041095890411,0.410958904109589,2
248,radiowajedynka,169,192.55621301775147,0.14736545505776275,2.076923076923077,0.5088757396449705,1.8106508875739644,3.662721893491124,1.272189349112426,2
249,heresmary_,223,129.38565022421525,0.17249626307922272,0.22869955156950672,0.3632286995515695,584.8116591928251,1.2645739910313902,0.36771300448430494,1
250,agataszczerbiak,8,105.375,-0.125,1.375,0.0,33.125,3.125,0.25,4
251,micha68545073,49,65.16326530612245,0.1836734693877551,0.10204081632653061,0.1836734693877551,0.0,0.1836734693877551,0.32653061224489793,2
252,savos_t,103,141.63106796116506,0.025889967637540454,0.2912621359223301,0.2621359223300971,47.53398058252427,7.446601941747573,0.1941747572815534,2
253,kom_inek24,37,129.9189189189189,-0.05405405405405406,0.02702702702702703,0.05405405405405406,0.10810810810810811,0.5135135135135135,0.4594594594594595,6
254,dariusz_jonski,113,125.98230088495575,0.02507374631268436,0.6194690265486725,12.371681415929203,25.56637168141593,139.08849557522123,0.22123893805309736,6
255,gotracz,322,134.09006211180125,0.03881987577639751,1.2267080745341614,6.391304347826087,61.12732919254658,56.59316770186335,0.7950310559006211,6
256,ula_zielinska,71,163.50704225352112,0.03755868544600939,0.5915492957746479,7.042253521126761,58.352112676056336,114.70422535211267,1.380281690140845,6
257,joankasw,79,113.46835443037975,0.004219409282700418,1.3924050632911393,21.303797468354432,116.10126582278481,124.53164556962025,0.4050632911392405,6
258,przemekwajman,33,118.27272727272727,0.06060606060606061,0.6666666666666666,0.12121212121212122,119.51515151515152,3.5757575757575757,0.15151515151515152,6
259,champagnekanyex,244,93.10245901639344,0.14071038251366122,0.5040983606557377,0.11885245901639344,1950.5532786885246,0.36885245901639346,0.12704918032786885,4
260,oseaw3,17,126.0,-0.21568627450980393,0.8823529411764706,0.29411764705882354,815.8235294117648,1.0588235294117647,0.6470588235294118,6
261,kkurzynski,7,116.85714285714286,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857,0.5714285714285714,1
262,eobywatele,35,284.2857142857143,-0.08571428571428572,0.8,0.08571428571428572,0.0,0.2857142857142857,19.65714285714286,1
263,jasnagoranews,45,283.4222222222222,0.3,0.26666666666666666,5.777777777777778,29.6,106.22222222222223,1.4222222222222223,1
264,lecheltm,5,203.6,0.0,0.2,0.0,0.2,3.4,1.6,2
265,tomaszbalus,18,123.88888888888889,0.16666666666666666,0.5555555555555556,0.2222222222222222,2.9444444444444446,1.3333333333333333,0.4444444444444444,2
